date,warehouse_location,category,product_name,base_price,is_promotion,current_stock_on_hand,supplier_lead_time_days,rolling_avg_7d,rolling_avg_30d,units_sold
5/8/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.71,7.67,12
5/9/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,8,10
5/10/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.71,8.2,7
5/11/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.86,8,5
5/12/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.29,7.73,9
5/13/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,7.67,5
5/14/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,7.63,10
5/15/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.29,7.7,12
5/16/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.29,7.73,9
5/17/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.14,7.67,13
5/18/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9,7.9,14
5/19/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.29,8.17,4
5/20/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.57,7.93,11
5/21/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.43,7.97,5
5/22/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.71,8.03,12
5/23/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.71,8.17,11
5/24/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10,8.43,2
5/25/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.43,8.17,11
5/26/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,8.17,14
5/27/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.43,8.23,2
5/28/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.14,8.1,12
5/29/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,8.23,7
5/30/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.43,8.33,2
5/31/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,8.2,11
6/1/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.43,8.33,8
6/2/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,8.33,14
6/3/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,8.6,9
6/4/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9,8.6,10
6/5/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.71,8.6,6
6/6/2025,London,Latex Waist Trainers,Active Flex Trainer,95,1,138,18,8.57,8.7,32
6/7/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,12.86,9.63,5
6/8/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,12,9.4,5
6/9/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,11.57,9.23,9
6/10/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.86,9.3,6
6/11/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.43,9.33,9
6/12/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.29,9.33,4
6/13/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10,9.3,5
6/14/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.14,9.13,5
6/15/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.14,8.9,13
6/16/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.29,9.03,11
6/17/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.57,8.97,9
6/18/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,8.8,14
6/19/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.71,9.13,7
6/20/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,9,9
6/21/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.71,9.13,3
6/22/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.43,8.83,3
6/23/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,8.57,9
6/24/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.71,8.8,5
6/25/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,8.6,6
6/26/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6,8.33,3
6/27/2025,London,Latex Waist Trainers,Active Flex Trainer,95,1,138,18,5.43,8.37,5
6/28/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,4.86,8.13,12
6/29/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.14,8.3,5
6/30/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.43,8.4,7
7/1/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.14,8.27,6
7/2/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.29,8.2,2
7/3/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,5.71,7.8,11
7/4/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.86,7.87,2
7/5/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.43,7.6,4
7/6/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,5.29,7.53,4
7/7/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,5.14,6.6,14
7/8/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.14,6.9,7
7/9/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.29,6.97,9
7/10/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.29,6.97,6
7/11/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.57,6.97,11
7/12/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.86,7.03,3
7/13/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.71,7,5
7/14/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.86,7,6
7/15/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.71,7.03,11
7/16/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.29,6.97,8
7/17/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,6.87,4
7/18/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.86,6.7,8
7/19/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.43,6.5,3
7/20/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.43,6.37,8
7/21/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.86,6.33,13
7/22/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.86,6.67,6
7/23/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,6.77,5
7/24/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.71,6.63,8
7/25/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.29,6.73,3
7/26/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.57,6.63,6
7/27/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7,6.73,14
7/28/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.86,7.03,6
7/29/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.86,6.83,10
7/30/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,7,13
7/31/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.57,7.2,4
8/1/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,7.13,7
8/2/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.57,7.3,12
8/3/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.43,7.33,2
8/4/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.71,7.33,9
8/5/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.14,7.5,5
8/6/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,7.53,10
8/7/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7,7.4,6
8/8/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.29,7.37,14
8/9/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.29,7.53,12
8/10/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.29,7.73,13
8/11/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.86,7.8,10
8/12/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10,8.03,9
8/13/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.57,8.17,9
8/14/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.43,8.27,4
8/15/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,8.03,14
8/16/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,8.23,12
8/17/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,8.5,6
8/18/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,8.43,13
8/19/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.57,8.77,6
8/20/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,8.7,9
8/21/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,8.57,8
8/22/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.71,8.63,8
8/23/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.86,8.73,8
8/24/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.29,8.73,7
8/25/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.43,8.87,13
8/26/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.43,9.1,7
8/27/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.57,8.87,3
8/28/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.71,8.77,12
8/29/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.29,8.83,3
8/30/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.57,8.5,10
8/31/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.86,8.7,13
9/1/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.71,8.9,4
9/2/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,8.63,14
9/3/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.43,9.03,6
9/4/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.86,8.93,14
9/5/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,9.23,6
9/6/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.57,9.1,8
9/7/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.29,9.17,11
9/8/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9,9.07,6
9/9/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.29,8.87,5
9/10/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,8.6,3
9/11/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.57,8.37,10
9/12/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7,8.4,7
9/13/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,8.33,4
9/14/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.57,8.33,11
9/15/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.57,8.23,13
9/16/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.57,8.27,14
9/17/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.86,8.53,14
9/18/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.43,8.57,5
9/19/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.71,8.53,13
9/20/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.57,8.67,7
9/21/2025,London,Latex Waist Trainers,Active Flex Trainer,95,1,138,18,11,8.63,23
9/22/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,12.71,9.13,8
9/23/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,12,9.13,8
9/24/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,11.14,9.17,12
9/25/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.86,9.13,7
9/26/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,11.14,9.13,6
9/27/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,9.23,11
9/28/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.71,9.2,2
9/29/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.71,9.17,9
9/30/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.86,9.13,6
10/1/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.57,8.9,2
10/2/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.14,8.83,8
10/3/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.29,8.63,5
10/4/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.14,8.6,12
10/5/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.29,8.53,7
10/6/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7,8.57,6
10/7/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.57,8.5,5
10/8/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.43,8.3,9
10/9/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,8.4,12
10/10/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,8.63,9
10/11/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.57,8.83,8
10/12/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8,8.77,12
10/13/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.71,8.93,2
10/14/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.14,8.87,11
10/15/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9,8.87,9
10/16/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9,8.73,7
10/17/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.29,8.5,10
10/18/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.43,8.37,3
10/19/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.71,8.3,7
10/20/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7,8.1,8
10/21/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.86,8.13,4
10/22/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.86,7.5,11
10/23/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,7.6,11
10/24/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.71,7.7,13
10/25/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.14,7.73,3
10/26/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.14,7.6,13
10/27/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9,7.83,10
10/28/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.29,7.8,12
10/29/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.43,8.13,14
10/30/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.86,8.3,9
10/31/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.57,8.4,3
11/1/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,8.43,5
11/2/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.43,8.33,9
11/3/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.86,8.47,6
11/4/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.29,8.27,5
11/5/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.29,8.2,12
11/6/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7,8.4,11
11/7/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.29,8.6,12
11/8/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.57,8.7,11
11/9/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.43,8.67,6
11/10/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9,8.57,10
11/11/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.57,8.63,9
11/12/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,8.53,10
11/13/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.86,8.8,13
11/14/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,8.87,9
11/15/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.71,8.87,8
11/16/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.29,8.9,8
11/17/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.57,8.83,13
11/18/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10,9.17,10
11/19/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,9.27,10
11/20/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,9.33,13
11/21/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,9.63,4
11/22/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.43,9.4,11
11/23/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.86,9.4,9
11/24/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10,9.27,12
11/25/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.86,9.57,8
11/26/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.57,9.4,5
11/27/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.86,9.23,13
11/28/2025,London,Latex Waist Trainers,Active Flex Trainer,95,1,138,18,8.86,9.27,17
11/29/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.71,9.37,14
11/30/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,11.14,9.53,8
12/1/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,11,9.7,10
12/2/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.71,9.87,7
12/3/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.57,9.8,10
12/4/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,11.29,9.93,10
12/5/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.86,10.1,6
12/6/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.29,9.9,9
12/7/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.57,9.83,12
12/8/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,9.83,5
12/9/2025,London,Latex Waist Trainers,Active Flex Trainer,95,1,138,18,8.43,9.63,29
12/10/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,11.57,10.4,3
12/11/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.57,10.17,9
12/12/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.43,10.17,4
12/13/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,10.14,9.97,4
12/14/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.43,9.67,10
12/15/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.14,9.7,9
12/16/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,9.71,9.73,5
12/17/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.29,9.63,4
12/18/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.43,9.33,11
12/19/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.71,9.37,3
12/20/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.57,9.13,5
12/21/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.71,8.87,11
12/22/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.86,9.1,2
12/23/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,5.86,8.8,14
12/24/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,8.97,11
12/25/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,8.14,8.93,4
12/26/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.14,8.8,5
12/27/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,8.8,2
12/28/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7,8.43,14
12/29/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,8.33,2
12/30/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,7.43,7.93,6
12/31/2025,London,Latex Waist Trainers,Active Flex Trainer,95,0,138,18,6.29,7.87,9
1/1/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,NULL,NULL,28
1/2/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,28,28,19
1/3/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,23.5,23.5,24
1/4/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,23.67,23.67,28
1/5/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.75,24.75,31
1/6/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,26,26,30
1/7/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,26.67,26.67,24
1/8/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,26.29,26.29,34
1/9/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,27.14,27.25,17
1/10/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,26.86,26.11,14
1/11/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,25.43,24.9,32
1/12/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,26,25.55,23
1/13/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.86,25.33,17
1/14/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,23,24.69,16
1/15/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,21.86,24.07,19
1/16/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,19.71,23.73,16
1/17/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,19.57,23.25,19
1/18/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,20.29,23,32
1/19/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,20.29,23.5,15
1/20/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,19.14,23.05,15
1/21/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,18.86,22.65,21
1/22/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,19.57,22.57,19
1/23/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,19.57,22.41,27
1/24/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,21.14,22.61,24
1/25/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,21.86,22.67,18
1/26/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,19.86,22.48,25
1/27/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,21.29,22.58,22
1/28/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,22.29,22.56,30
1/29/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,23.57,22.82,31
1/30/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,25.29,23.1,23
1/31/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.71,23.1,24
2/1/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.71,22.97,30
2/2/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,26.43,23.33,34
2/3/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,27.71,23.67,14
2/4/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,26.57,23.2,24
2/5/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,25.71,22.97,19
2/6/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24,22.6,26
2/7/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.43,22.67,37
2/8/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,26.29,22.77,17
2/9/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.43,22.77,25
2/10/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,23.14,23.13,22
2/11/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.29,22.8,29
2/12/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,25,23,21
2/13/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,25.29,23.13,22
2/14/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.71,23.33,23
2/15/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,22.71,23.47,35
2/16/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,25.29,24.1,20
2/17/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.57,24.13,18
2/18/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24,23.67,23
2/19/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,23.14,23.93,29
2/20/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,24.29,24.4,15
2/21/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,23.29,24.2,35
2/22/2025,New York,Latex Waist Trainers,Active Flex Trainer,95,0,314,18,25,24.73,29
