date,warehouse_location,category,product_name,base_price,is_promotion,local_temp_c,reorder_point,storage_cost_per_unit,current_stock_on_hand,supplier_lead_time_days,rolling_avg_7d,rolling_avg_30d,units_sold
2025-12-22,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,28,89,0.74,141,18,5.86,7.80,3
2025-12-23,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,32,89,0.74,141,18,5.86,7.53,9
2025-12-24,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,30,89,0.74,141,18,6.14,7.47,8
2025-12-25,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,32,89,0.74,141,18,6.29,7.47,7
2025-12-26,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,32,89,0.74,141,18,6.57,7.40,14
2025-12-27,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,25,89,0.74,141,18,7.71,7.80,2
2025-12-28,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,33,89,0.74,141,18,6.43,7.80,6
2025-12-29,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,33,89,0.74,141,18,7.00,7.83,9
2025-12-30,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,31,89,0.74,141,18,7.86,7.73,11
2025-12-31,Dubai,"Latex Waist Trainers","Active Flex Trainer",95,0,25,89,0.74,141,18,8.14,7.93,3
2025-01-01,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,NULL,NULL,33
2025-01-02,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,33.00,33.00,16
2025-01-03,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,24.50,24.50,19
2025-01-04,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,22.67,22.67,31
2025-01-05,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,24.75,24.75,37
2025-01-06,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,27.20,27.20,30
2025-01-07,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,27.67,27.67,29
2025-01-08,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,27.86,27.86,37
2025-01-09,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,28.43,29.00,31
2025-01-10,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,30.57,29.22,24
2025-01-11,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,31.29,28.70,17
2025-01-12,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,29.29,27.64,21
2025-01-13,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,27.00,27.08,21
2025-01-14,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,25.71,26.62,21
2025-01-15,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,24.57,26.21,27
2025-01-16,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,23.14,26.27,30
2025-01-17,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,1,33,68,0.53,378,18,23.00,26.50,95
2025-01-18,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,33.14,30.53,28
2025-01-19,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,34.71,30.39,24
2025-01-20,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,35.14,30.05,20
2025-01-21,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,35.00,29.55,21
2025-01-22,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,35.00,29.14,18
2025-01-23,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,33.71,28.64,27
2025-01-24,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,33.29,28.57,31
2025-01-25,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,24.14,28.67,19
2025-01-26,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,22.86,28.28,15
2025-01-27,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,21.57,27.77,19
2025-01-28,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,21.43,27.44,14
2025-01-29,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,20.43,26.96,24
2025-01-30,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,21.29,26.86,25
2025-01-31,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,21.00,26.80,28
2025-02-01,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,20.57,26.63,28
2025-02-02,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,21.86,27.03,20
2025-02-03,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,22.57,27.07,23
2025-02-04,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,23.14,26.80,24
2025-02-05,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,24.57,26.37,19
2025-02-06,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,23.86,26.00,29
2025-02-07,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,24.43,26.00,27
2025-02-08,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,24.29,25.67,28
2025-02-09,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,24.29,25.57,31
2025-02-10,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,25.86,25.80,21
2025-02-11,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,25.57,25.93,22
2025-02-12,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,25.29,25.97,19
2025-02-13,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,25.29,25.90,34
2025-02-14,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,26.00,26.33,26
2025-02-15,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,25.86,26.30,23
2025-02-16,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,25.14,26.07,15
2025-02-17,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,22.86,23.40,28
2025-02-18,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,23.86,23.40,25
2025-02-19,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,24.29,23.43,25
2025-02-20,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,25.14,23.60,26
2025-02-21,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,24.00,23.77,28
2025-02-22,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,24.29,24.10,26
2025-02-23,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,24.71,24.07,25
2025-02-24,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,26.14,23.87,28
2025-02-25,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,26.14,24.17,29
2025-02-26,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,26.71,24.63,19
2025-02-27,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,25.86,24.63,32
2025-02-28,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,26.71,25.23,31
2025-03-01,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,27.14,25.47,9
2025-03-02,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,24.71,24.93,5
2025-03-03,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,21.86,24.17,7
2025-03-04,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,18.86,23.47,5
2025-03-05,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,15.43,22.97,12
2025-03-06,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,14.43,22.60,9
2025-03-07,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,11.14,22.10,3
2025-03-08,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,7.14,21.57,14
2025-03-09,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,7.86,21.07,11
2025-03-10,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,8.71,20.53,14
2025-03-11,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,9.71,20.07,5
2025-03-12,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,9.71,19.20,3
2025-03-13,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,8.43,18.60,4
2025-03-14,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,7.71,18.00,10
2025-03-15,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,8.71,17.70,11
2025-03-16,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,8.29,16.93,4
2025-03-17,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,7.29,16.20,13
2025-03-18,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,7.14,15.87,12
2025-03-19,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,8.14,15.77,6
2025-03-20,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,8.57,15.03,2
2025-03-21,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,8.29,14.27,12
2025-03-22,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,8.57,13.83,10
2025-03-23,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,8.43,13.30,11
2025-03-24,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,9.43,12.73,11
2025-03-25,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,9.14,12.23,10
2025-03-26,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,8.86,11.73,12
2025-03-27,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,9.71,11.20,8
2025-03-28,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,10.57,10.50,8
2025-03-29,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,10.00,10.13,5
2025-03-30,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,9.29,9.23,4
2025-03-31,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,8.29,8.33,5
2025-04-01,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,7.43,8.20,7
2025-04-02,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,7.00,8.27,14
2025-04-03,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,7.29,8.50,8
2025-04-04,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,7.29,8.60,3
2025-04-05,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,6.57,8.30,6
2025-04-06,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,1,31,68,0.53,378,18,6.71,8.20,50
2025-04-07,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,13.29,9.77,11
2025-04-08,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,14.14,9.67,7
2025-04-09,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,14.14,9.53,11
2025-04-10,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,13.71,9.43,5
2025-04-11,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,13.29,9.43,9
2025-04-12,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,14.14,9.63,11
2025-04-13,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,14.86,9.87,5
2025-04-14,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,8.43,9.70,8
2025-04-15,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,8.00,9.60,8
2025-04-16,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,8.14,9.73,12
2025-04-17,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,8.29,9.70,10
2025-04-18,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,9.00,9.63,10
2025-04-19,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,9.14,9.77,5
2025-04-20,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,8.29,9.87,14
2025-04-21,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,9.57,9.93,8
2025-04-22,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,9.57,9.87,3
2025-04-23,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,8.86,9.60,8
2025-04-24,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,1,33,68,0.53,378,18,8.29,9.50,23
2025-04-25,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,10.14,9.93,5
2025-04-26,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,9.43,9.70,10
2025-04-27,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,10.14,9.77,7
2025-04-28,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,9.14,9.73,13
2025-04-29,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,9.86,10.00,11
2025-04-30,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,11.00,10.23,6
2025-05-01,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,10.71,10.27,13
2025-05-02,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,9.29,10.47,10
2025-05-03,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,10.00,10.33,9
2025-05-04,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,9.86,10.37,2
2025-05-05,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,1,28,68,0.53,378,18,9.14,10.33,50
2025-05-06,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,14.43,11.80,8
2025-05-07,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,14.00,10.40,12
2025-05-08,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,14.86,10.43,6
2025-05-09,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,13.86,10.40,2
2025-05-10,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,12.71,10.10,11
2025-05-11,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,13.00,10.30,9
2025-05-12,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,14.00,10.30,3
2025-05-13,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,7.29,10.03,10
2025-05-14,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,7.57,10.20,3
2025-05-15,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,6.29,10.03,4
2025-05-16,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,6.00,9.90,5
2025-05-17,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,6.43,9.67,5
2025-05-18,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,1,30,68,0.53,378,18,5.57,9.50,25
2025-05-19,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,7.86,10.00,12
2025-05-20,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,9.14,10.23,7
2025-05-21,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,8.71,10.00,2
2025-05-22,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,8.57,9.80,9
2025-05-23,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,9.29,10.00,12
2025-05-24,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,10.29,10.13,10
2025-05-25,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,11.00,9.70,13
2025-05-26,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,9.29,9.97,14
2025-05-27,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,9.57,10.10,12
2025-05-28,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,10.29,10.27,7
2025-05-29,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,11.00,10.07,2
2025-05-30,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,10.00,9.77,13
2025-05-31,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,10.14,10.00,2
2025-06-01,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,9.00,9.63,6
2025-06-02,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,8.00,9.50,9
2025-06-03,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,7.29,9.50,9
2025-06-04,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,6.86,9.73,3
2025-06-05,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,6.29,8.17,9
2025-06-06,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,7.29,8.20,12
2025-06-07,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,7.14,8.20,2
2025-06-08,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,7.14,8.07,14
2025-06-09,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,8.29,8.47,6
2025-06-10,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,7.86,8.30,2
2025-06-11,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,6.86,8.07,13
2025-06-12,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,8.29,8.40,10
2025-06-13,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,8.43,8.40,3
2025-06-14,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,7.14,8.40,7
2025-06-15,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,7.86,8.50,2
2025-06-16,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,6.14,8.40,14
2025-06-17,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,7.29,8.70,10
2025-06-18,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,8.43,8.20,8
2025-06-19,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,7.71,8.07,2
2025-06-20,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,29,68,0.53,378,18,6.57,7.90,10
2025-06-21,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,7.57,8.17,9
2025-06-22,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,7.86,8.17,13
2025-06-23,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,9.43,8.20,13
2025-06-24,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,9.29,8.30,11
2025-06-25,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,9.43,8.23,12
2025-06-26,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,10.00,8.17,11
2025-06-27,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,11.29,8.13,8
2025-06-28,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,11.00,8.17,8
2025-06-29,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,10.86,8.37,11
2025-06-30,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,10.57,8.30,8
2025-07-01,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,9.86,8.50,2
2025-07-02,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,8.57,8.37,3
2025-07-03,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,7.29,8.17,14
2025-07-04,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,7.71,8.33,7
2025-07-05,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,7.57,8.47,13
2025-07-06,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,8.29,8.60,14
2025-07-07,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,8.71,8.67,2
2025-07-08,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,7.86,8.67,2
2025-07-09,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,7.86,8.27,9
2025-07-10,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,8.71,8.37,12
2025-07-11,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,8.43,8.70,7
2025-07-12,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,8.43,8.50,9
2025-07-13,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,7.86,8.47,10
2025-07-14,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,7.29,8.70,10
2025-07-15,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,8.43,8.80,3
2025-07-16,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,8.57,8.83,10
2025-07-17,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,8.71,8.70,4
2025-07-18,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,7.57,8.50,5
2025-07-19,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,7.29,8.40,3
2025-07-20,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,6.43,8.43,2
2025-07-21,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,5.29,8.17,13
2025-07-22,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,5.71,8.30,3
2025-07-23,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,5.71,7.97,13
2025-07-24,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,6.14,7.97,7
2025-07-25,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,6.57,7.83,12
2025-07-26,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,32,68,0.53,378,18,7.57,7.83,13
2025-07-27,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,9.00,7.90,4
2025-07-28,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,9.29,7.77,11
2025-07-29,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,9.00,7.87,9
2025-07-30,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,34,68,0.53,378,18,9.86,7.80,12
2025-07-31,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,9.71,7.93,9
2025-08-01,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,27,68,0.53,378,18,10.00,8.17,12
2025-08-02,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,10.00,8.47,3
2025-08-03,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,28,68,0.53,378,18,8.57,8.10,14
2025-08-04,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,33,68,0.53,378,18,10.00,8.33,11
2025-08-05,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,10.00,8.27,14
2025-08-06,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,31,68,0.53,378,18,10.71,8.27,3
2025-08-07,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,26,68,0.53,378,18,9.43,8.30,13
2025-08-08,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,30,68,0.53,378,18,10.00,8.67,7
2025-08-09,Lagos,"Latex Waist Trainers","Active Flex Trainer",95,0,25,68,0.53,378,18,9.29,8.60,6
